DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
INTERMEDIATE,20 min Upper Body Strength,20,REBECCA KENNEDY,STRENGTH,Mon 11/1/21 @ 10:00 PM,99.7,2114,6.9,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Halloween Core Strength,10,REBECCA KENNEDY,STRENGTH,Fri 10/29/21 @ 10:35 PM,88.4,10240,5.8,Join us if you dare for this Halloween celebration with Rebecca. Wear your costume and get ready to sweat!,FALSE,['Workout Mat']
INTERMEDIATE,30 min Bodyweight Strength,30,REBECCA KENNEDY,STRENGTH,Mon 10/25/21 @ 10:00 PM,97.7,1707,6.7,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Fri 10/22/21 @ 10:00 PM,95.7,1569,7.3,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,10 min Arms & Shoulders Strength,10,REBECCA KENNEDY,STRENGTH,Thu 10/21/21 @ 10:40 PM,98.5,9095,6.7,Grab your weights and join us for an upper-body workout focused on strengthening your arms and shoulders.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Thu 10/21/21 @ 10:00 PM,94.4,3041,6.7,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
INTERMEDIATE,20 min Glutes & Legs Strength,20,REBECCA KENNEDY,STRENGTH,Mon 10/18/21 @ 10:40 PM,97.6,4234,6.9,Strengthen the largest muscles in your body with this glutes & legs workout.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Fri 10/15/21 @ 10:00 PM,97.4,2175,7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Workout Mat', 'Heavy Weights', 'Medium Weights']"
NO_DIFFICULTY_TAG,5 min Core Strength,5,REBECCA KENNEDY,STRENGTH,Thu 10/14/21 @ 10:40 PM,98.9,13674,6.4,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Fri 10/8/21 @ 10:00 PM,98.5,3283,7.1,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Light Weights', 'Workout Mat']"
BEGINNER,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Wed 10/6/21 @ 10:00 PM,98.3,1644,5.6,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Mon 10/4/21 @ 10:40 PM,96.1,19085,6.2,Join us for a standing core workout to align and strengthen your abdominal muscles and lower back,FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,20 min LHM Glutes & Legs Strength,20,REBECCA KENNEDY,STRENGTH,Mon 10/4/21 @ 10:00 PM,98.4,4124,7.2,Celebrate Latinx Heritage Month in this 20 min Glutes & Legs Strength.,FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,20 min Full Body Strength,20,REBECCA KENNEDY,STRENGTH,Sat 10/2/21 @ 12:00 AM,99.3,4563,6.8,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Bodyweight Strength,10,REBECCA KENNEDY,STRENGTH,Tue 9/28/21 @ 12:40 AM,99.1,5190,6.2,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Tue 9/28/21 @ 12:00 AM,97.8,4470,7.4,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
INTERMEDIATE,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Sat 9/25/21 @ 12:00 AM,98.2,4189,7.3,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Tue 9/21/21 @ 12:40 AM,96.7,30147,7.3,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
INTERMEDIATE,20 min Full Body Strength,20,REBECCA KENNEDY,STRENGTH,Tue 9/21/21 @ 12:00 AM,98.8,5243,6.7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Workout Mat', 'Heavy Weights', 'Medium Weights']"
BEGINNER,20 min Full Body Strength,20,REBECCA KENNEDY,STRENGTH,Sat 9/18/21 @ 12:00 AM,99.2,5465,6.3,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
BEGINNER,20 min Full Body Strength,20,REBECCA KENNEDY,STRENGTH,Tue 8/31/21 @ 8:30 PM,99.3,2863,5.7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Core Strength,5,REBECCA KENNEDY,STRENGTH,Tue 8/31/21 @ 12:40 AM,99.5,32726,6.1,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
BEGINNER,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Tue 8/31/21 @ 12:00 AM,99.1,2604,5.8,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
BEGINNER,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Sat 8/28/21 @ 12:00 AM,98.8,4921,5.8,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
BEGINNER,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Tue 8/24/21 @ 12:40 AM,98.8,7180,5.4,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
BEGINNER,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Tue 8/24/21 @ 12:00 AM,97.7,1929,5.3,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
BEGINNER,20 min Spotify Disney Hits Bodyweight,20,REBECCA KENNEDY,STRENGTH,Sat 8/21/21 @ 12:00 AM,93.8,5432,4.8,"Move with us to your Disney favorites, and sing along to the songs that make so many special memories in this new class from Spotify's Disney Hits playlist.",FALSE,['Workout Mat']
INTERMEDIATE,15 min Core Strength,15,REBECCA KENNEDY,STRENGTH,Fri 6/11/21 @ 10:00 PM,99.4,16390,6.7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,5 min Full Body Strength Warm Up,5,REBECCA KENNEDY,STRENGTH,Thu 6/10/21 @ 10:00 PM,96.7,14547,3.9,"You can do anything for 5 minutes. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Thu 6/10/21 @ 10:00 PM,95.5,18288,7.4,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Core Strength,15,REBECCA KENNEDY,STRENGTH,Tue 6/8/21 @ 10:00 PM,99.1,14413,7.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,[]
NO_DIFFICULTY_TAG,10 min Full Body Strength Warm Up,10,REBECCA KENNEDY,STRENGTH,Thu 6/3/21 @ 10:00 PM,98.8,5708,4.7,"The next 10 minutes will fly by. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Chest & Back Strength,10,REBECCA KENNEDY,STRENGTH,Thu 6/3/21 @ 10:00 PM,99.1,9320,6.4,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Tue 6/1/21 @ 10:00 PM,99.3,38925,7.6,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Tue 5/25/21 @ 8:30 PM,96.3,7864,7.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",TRUE,['Workout Mat']
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 5/22/21 @ 12:00 AM,98.4,11334,7.5,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,REBECCA KENNEDY,STRENGTH,Tue 5/18/21 @ 9:10 PM,98.8,10481,7.1,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
ADVANCED,20 min Arms & Shoulders Strength,20,REBECCA KENNEDY,STRENGTH,Tue 5/18/21 @ 8:30 PM,99.2,13353,8,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Core Strength,30,REBECCA KENNEDY,STRENGTH,Tue 5/18/21 @ 12:00 AM,97.4,6343,7.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 5/15/21 @ 12:00 AM,97.6,6736,7.2,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Bodyweight Strength,15,REBECCA KENNEDY,STRENGTH,Wed 5/12/21 @ 10:00 PM,99.5,7587,6.1,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Upper Body Strength,10,REBECCA KENNEDY,STRENGTH,Tue 5/11/21 @ 10:00 PM,99.7,16133,6.7,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Medium Weights', 'Workout Mat']"
ADVANCED,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 5/8/21 @ 12:00 AM,95.6,5515,7.5,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Resistance Band', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Tue 5/4/21 @ 9:05 PM,97.9,26201,7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,15 min Bodyweight Strength,15,REBECCA KENNEDY,STRENGTH,Tue 5/4/21 @ 8:30 PM,98.7,6283,6.1,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 5/1/21 @ 12:00 AM,96.1,5716,7.6,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Bodyweight Strength,30,REBECCA KENNEDY,STRENGTH,Tue 4/27/21 @ 10:00 PM,98.4,9235,7,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 4/24/21 @ 12:00 AM,97.5,5666,7.3,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,[]
NO_DIFFICULTY_TAG,10 min Upper Body Strength Warm Up,10,REBECCA KENNEDY,STRENGTH,Tue 4/20/21 @ 10:00 PM,97.1,3036,4.5,"The next 10 minutes will fly by. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Arms & Shoulders Strength,20,REBECCA KENNEDY,STRENGTH,Tue 4/20/21 @ 8:30 PM,99.3,13896,6.9,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Tue 4/13/21 @ 10:00 PM,98.8,37848,7.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 4/10/21 @ 12:00 AM,98.5,7348,7.6,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Core Strength,5,REBECCA KENNEDY,STRENGTH,Tue 4/6/21 @ 10:00 PM,99.6,27464,6.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength Warm Up,10,REBECCA KENNEDY,STRENGTH,Tue 4/6/21 @ 10:00 PM,98.4,3251,4,"The next 10 minutes will fly by. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Glutes & Legs Strength,10,REBECCA KENNEDY,STRENGTH,Tue 4/6/21 @ 10:00 PM,99,18433,6.7,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,15 min Pilates,15,REBECCA KENNEDY,STRENGTH,Tue 4/6/21 @ 9:00 PM,98.8,16339,5.3,"This 15 minute mat Pilates class increases core strength, flexibility and body awareness. Build upon core principles and signature exercises that will leave you feeling aligned and energized.",FALSE,['Workout Mat']
ADVANCED,45 min Pilates,45,REBECCA KENNEDY,STRENGTH,Tue 4/6/21 @ 9:00 PM,97.5,3279,7,"This 45 minute advanced mat Pilates class builds core strength, flexibility and body awareness. Amplify your strength & stamina with heat-building flows, challenging progressions and advanced Pilates choreography.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Pilates,20,REBECCA KENNEDY,STRENGTH,Tue 4/6/21 @ 9:00 PM,98,19749,6.1,"This 20 minute mat Pilates class increases core strength, flexibility and body awareness. Build strength & stamina with the introduction of longer Pilates flows, progressions, and challenging choreography.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Pilates,30,REBECCA KENNEDY,STRENGTH,Tue 4/6/21 @ 9:00 PM,98,8180,6.1,"This 30 minute mat Pilates class increases core strength, flexibility and body awareness. Build strength & stamina with longer Pilates flows, progressions, and challenging choreography.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Chest & Back Strength,10,REBECCA KENNEDY,STRENGTH,Tue 4/6/21 @ 8:30 PM,99.3,10518,6.4,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
ADVANCED,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 4/3/21 @ 12:00 AM,94.7,5261,7.5,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min WHM: Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 3/27/21 @ 12:00 AM,88.2,5374,7.5,Celebrate Women¡¯s History Month in this 45 min Full Body Strength with Rebecca.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,15 min Core Strength,15,REBECCA KENNEDY,STRENGTH,Tue 3/23/21 @ 8:30 PM,89.8,11330,7.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 3/20/21 @ 12:00 AM,94.2,5400,7.3,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Core Strength Warm Up,5,REBECCA KENNEDY,STRENGTH,Tue 3/16/21 @ 10:00 PM,91.6,6674,3,"You can do anything for 5 minutes. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 3/13/21 @ 1:00 AM,96.9,5860,7.2,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 3/6/21 @ 1:00 AM,97.2,5630,7.1,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Core Strength,15,REBECCA KENNEDY,STRENGTH,Tue 3/2/21 @ 11:00 PM,99,14260,6.9,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Full Body Strength Warm Up,10,REBECCA KENNEDY,STRENGTH,Sun 2/28/21 @ 11:00 PM,97,6044,4.3,"The next 10 minutes will fly by. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Upper Body Strength Warm Up,10,REBECCA KENNEDY,STRENGTH,Sun 2/28/21 @ 11:00 PM,98.7,4607,4.3,"The next 10 minutes will fly by. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
ADVANCED,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 2/27/21 @ 1:00 AM,94.9,5260,7.6,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Wed 2/24/21 @ 11:00 PM,90.1,39494,5.3,Join us for a standing core workout to align and strengthen your abdominal muscles and lower back,FALSE,['Workout Mat']
INTERMEDIATE,30 min Core Strength,30,REBECCA KENNEDY,STRENGTH,Tue 2/23/21 @ 1:00 AM,96.9,10510,7.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 2/13/21 @ 1:00 AM,96.9,6717,7.3,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 2/6/21 @ 1:00 AM,97.2,8236,7.6,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
ADVANCED,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 1/30/21 @ 1:00 AM,96.8,6861,7.7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Core Strength,5,REBECCA KENNEDY,STRENGTH,Thu 1/28/21 @ 11:00 PM,99.6,39164,6.5,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Glutes & Legs Warm Up,10,REBECCA KENNEDY,STRENGTH,Wed 1/27/21 @ 11:00 PM,98.3,8851,4.4,"The next 10 minutes will fly by. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Tue 1/26/21 @ 1:35 AM,97.1,32570,6.7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Bodyweight Strength,15,REBECCA KENNEDY,STRENGTH,Tue 1/26/21 @ 1:00 AM,98.3,6541,6.5,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 1/23/21 @ 1:00 AM,98.3,9415,7.5,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Tue 1/19/21 @ 10:10 PM,98.5,20679,7.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 1/16/21 @ 1:00 AM,98.7,7528,7.2,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 1/9/21 @ 1:00 AM,98,5650,7.3,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 12/19/20 @ 1:00 AM,99.2,7820,7.4,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Arms & Shoulders Strength,20,REBECCA KENNEDY,STRENGTH,Tue 12/15/20 @ 10:10 PM,99.2,22473,6.8,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,REBECCA KENNEDY,STRENGTH,Tue 12/15/20 @ 9:30 PM,98.9,10171,7,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 12/12/20 @ 1:00 AM,98.5,6718,7.4,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
ADVANCED,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 12/5/20 @ 1:00 AM,96,4719,7.9,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Tue 12/1/20 @ 10:10 PM,99.3,10354,6.7,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Chest & Back Strength,20,REBECCA KENNEDY,STRENGTH,Tue 12/1/20 @ 9:30 PM,99,15177,7.4,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 11/21/20 @ 1:00 AM,98.2,5342,7.3,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Full Body Strength Warm Up,10,REBECCA KENNEDY,STRENGTH,Sun 11/15/20 @ 11:00 PM,95.8,8312,4,"The next 10 minutes will fly by. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 11/14/20 @ 1:00 AM,98.7,6226,7.5,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Chest & Back Strength,10,REBECCA KENNEDY,STRENGTH,Tue 11/10/20 @ 10:05 PM,99,15601,6.9,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Tue 11/10/20 @ 9:30 PM,99.5,21337,7.5,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Bodyweight Strength,15,REBECCA KENNEDY,STRENGTH,Sat 11/7/20 @ 1:45 AM,98.9,8076,6.3,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
ADVANCED,20 min Glutes & Legs Strength,20,REBECCA KENNEDY,STRENGTH,Sat 10/31/20 @ 10:00 PM,96.6,9090,7.8,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,30 min Halloween Full Body Strength,30,REBECCA KENNEDY,STRENGTH,Sat 10/31/20 @ 12:00 AM,92,7751,7.4,Join us if you dare for this Halloween celebration with Rebecca. Wear your costume and get ready to sweat!,FALSE,"['Medium Weights', 'Workout Mat']"
